client_mac,client_ipv4,client_ipv6,site_name,site_location,site_description,ap_name,ap_description,device_ipv4,device_ipv6,ap_mac,user_name,ssid,rssi_strength,data_uploaded_(mb),data_downloaded_(mb),interface,channel,radio_id,uptime,association_time,disassociation_time,host_name,device_type,device_os,protocol,snr,created_at,sap_id,group_name,apgroupname,subapgroup1,subapgroup2,subapgroup3,subapgroup4,waniaxru26,waniaxru52,waniaxru106,waniaxru242,waniaxru484,waniaxru996,waniaxtxmcs48,waniaxtxmcs24,waniaxtxmcs12,waniaxtxmcs6,waniaxtxmcs54,waniaxtxmcs36,waniaxtxmcs18,waniaxtxmcs9,waniaxrxmcs48,waniaxrxmcs24,waniaxrxmcs12,waniaxrxmcs6,waniaxrxmcs54,waniaxrxmcs36,waniaxrxmcs18,waniaxrxmcs9,hkru26,hkru52,hkru106,hkru242,hkru484,hkru996,hktxmcs48,hktxmcs24,hktxmcs12,hktxmcs6,hktxmcs54,hktxmcs36,hktxmcs18,hktxmcs9,hkrxmcs48,hkrxmcs24,hkrxmcs12,hkrxmcs6,hkrxmcs54,hkrxmcs36,hkrxmcs18,hkrxmcs9,bssid,anomaly_score,anomaly_score_adjusted,spike_driven,is_anomaly,source_module,total_mcs_activity
0E-02-3E-20-8B-3F,192.168.171.149,,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-94,0.03,0.04,5GHz,36,802.11axa,00:02:11,15-05-2025 13:37:11,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,2,15-05-2025 13:39,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.1342940094678721,0.0134294009467872,False,True,Performance,
C4-75-AB-BA-38-03,,2405:200:902:600:6ca:a7d0:465a:c8b3,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-92,0.08,0.16,5GHz,36,802.11axa,01:10:09,14-05-2025 16:50:11,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,4,14-05-2025 18:00,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.1342114535491301,0.013421145354913,False,True,Performance,
7C-21-4A-FB-2F-D9,192.168.171.19,2405:200:902:600:bce9:1608:6c90:33ea,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-35,0.43,5.52,2.4GHz,8,802.11axg,00:02:41,15-05-2025 15:41:48,,anusha,Laptop_PC,Linux Ubuntu 20.04,6.3,60,15-05-2025 15:44,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.1338972353198809,0.013389723531988,False,True,Performance,
D2-D4-D9-40-F2-20,172.24.19.107,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-91,1.55,71.71,5GHz,149,802.11axa,01:20:57,14-05-2025 19:22:59,14-05-2025 20:43:56,OPPO-F19,MOBILE_TABLET,Generic Android,1.3,4,14-05-2025 20:44,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1333731580392072,0.0133373158039207,False,True,Performance,
C4-75-AB-BA-38-03,,2405:200:902:600:6ca:a7d0:465a:c8b3,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-92,0.0,0.0,5GHz,36,802.11axa,01:15:09,14-05-2025 16:50:11,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,4,14-05-2025 18:05,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.1332756520968669,0.0133275652096866,False,True,Performance,
BA-BB-58-AF-00-26,192.168.171.151,2405:200:902:600:75f8:a2ab:99c7:13e5,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-93,2.41,109.37,5GHz,36,802.11axa,00:37:36,15-05-2025 15:51:46,,iPhone,MOBILE_TABLET,Apple iOS,1.3,3,15-05-2025 16:29,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.1317775521203735,0.0131777552120373,False,True,Performance,
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,fe80::206:aeff:fe60:7bb7,00:06:ae:60:7b:b7,,5G_R&D,-89,0.01,0.0,5GHz,124,802.11axa,00:00:41,15-05-2025 14:06:08,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,6,15-05-2025 14:06,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.1313553126999246,0.0131355312699924,False,True,Performance,
B6-EB-24-3D-DD-4B,192.168.70.111,2405:200:902:600:5c24:abb3:1fb:e945,Guest_BLR | TEST-A | TEST-A,D32,,Wallplate,,192.168.70.92,fe80::206:aeff:fec4:5766,00:06:ae:c4:57:66,,Guest_Network,-88,0.01,0.0,5GHz,36,802.11axa,00:00:15,14-05-2025 17:43:52,,vardhan-s-F23,MOBILE_TABLET,Generic Android,1.3,7,14-05-2025 17:44,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:C4:57:56;00:06:AE:C4:57:57,0.1305617594671592,0.0130561759467159,False,True,Performance,
D2-D4-D9-40-F2-20,172.24.19.107,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-90,1.49,45.46,5GHz,149,802.11axa,01:17:40,14-05-2025 18:01:29,,OPPO-F19,MOBILE_TABLET,Generic Android,1.3,4,14-05-2025 19:19,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1295450836326819,0.0129545083632681,False,True,Performance,
A8-BA-69-B2-B2-2F,172.24.20.73,fde5:9c0b:a693::1,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-91,0.0,0.0,5GHz,149,802.11axa,00:03:04,14-05-2025 18:51:05,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,3,14-05-2025 18:54,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1277003283025581,0.0127700328302558,False,True,Performance,
36-34-3D-76-D5-CE,172.24.19.234,fde2:5bbb:ea88::487:b7ef:976a:9ab3,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-91,0.08,0.1,5GHz,149,802.11axa,00:44:12,14-05-2025 18:44:50,14-05-2025 19:29:02,iPhone,MOBILE_TABLET,Apple iOS,1.3,4,14-05-2025 19:29,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1272552438386989,0.0127255243838698,False,True,Performance,
12-18-95-A6-D3-FD,172.24.19.241,fde5:9c0b:a693::cac:db46:1745:a1c7,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-89,0.08,0.15,5GHz,149,802.11axa,00:01:27,14-05-2025 18:12:42,,iPhone,MOBILE_TABLET,Apple iOS,1.3,5,14-05-2025 18:14,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1265848134216994,0.0126584813421699,False,True,Performance,
12-18-95-A6-D3-FD,172.24.19.241,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-90,0.0,0.0,5GHz,112,802.11axa,00:32:13,15-05-2025 13:02:08,,iPhone,MOBILE_TABLET,Apple iOS,1.3,4,15-05-2025 13:34,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.125061773800698,0.0125061773800698,False,True,Performance,
F6-31-54-BF-90-49,192.168.171.135,,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-92,0.13,0.21,5GHz,36,802.11axa,00:03:28,15-05-2025 14:15:48,15-05-2025 14:19:16,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,3,15-05-2025 14:19,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.1244432339145078,0.0124443233914507,False,True,Performance,
0E-02-3E-20-8B-3F,192.168.171.149,,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-91,0.18,0.32,5GHz,36,802.11axa,00:02:36,15-05-2025 08:57:25,15-05-2025 09:00:01,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,4,15-05-2025 09:00,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.124434062906272,0.0124434062906272,False,True,Performance,
F6-31-54-BF-90-49,192.168.171.133,,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-95,0.01,0.0,5GHz,36,802.11axa,00:12:22,14-05-2025 21:52:58,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,1,14-05-2025 22:05,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.1242614938661997,0.0124261493866199,False,True,Performance,
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-88,0.0,0.0,5GHz,124,802.11axa,00:00:22,15-05-2025 14:48:57,15-05-2025 14:49:19,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,7,15-05-2025 14:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1234491999909164,0.0123449199990916,False,True,Performance,
70-32-17-D0-0E-4E,172.24.18.151,fd04:2418:ec0f::1,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,,00:06:ae:60:7b:b7,,5G_R&D,-88,0.01,0.0,5GHz,124,802.11axa,00:00:20,14-05-2025 17:41:30,14-05-2025 17:41:50,BLR5GLAPSWARNA,Laptop_PC,Windows 10,1.3,7,14-05-2025 17:42,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.1234491999909164,0.0123449199990916,False,True,Performance,
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-89,0.05,0.3,5GHz,149,802.11axa,00:01:42,14-05-2025 16:37:28,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,5,14-05-2025 16:39,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1233510760778782,0.0123351076077878,False,True,Performance,
F4-7B-09-29-22-37,192.168.171.157,2405:200:902:600:a752:6a06:5098:e656,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-82,0.0,0.0,5GHz,36,802.11axa,00:00:01,15-05-2025 13:28:58,15-05-2025 13:28:59,putraj,Laptop_PC,Linux Ubuntu 20.04,1.3,13,15-05-2025 13:29,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.1230274850205269,0.0123027485020526,False,True,Performance,
B6-6C-40-E2-FA-CE,172.24.17.68,fd8a:eccb:63be::1,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-90,0.03,0.06,5GHz,149,802.11axa,00:30:00,14-05-2025 19:24:09,,OnePlus-Nord2-5G,MOBILE_TABLET,Generic Android,1.3,4,14-05-2025 19:54,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1228401485375731,0.0122840148537573,False,True,Performance,
BA-BB-58-AF-00-26,192.168.171.151,2405:200:902:600:75f8:a2ab:99c7:13e5,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-92,0.84,3.56,5GHz,36,802.11axa,00:14:09,15-05-2025 10:56:07,15-05-2025 11:10:16,iPhone,MOBILE_TABLET,Apple iOS,1.3,3,15-05-2025 11:10,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.1227829341045925,0.0122782934104592,False,True,Performance,
AE-01-A7-FD-7E-D1,172.24.21.175,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-94,0.02,0.29,5GHz,112,802.11axa,00:14:50,15-05-2025 12:44:32,,UNKNOWN,Laptop_PC,Windows 10,1.3,0,15-05-2025 12:59,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.1223226048554894,0.0122322604855489,False,True,Performance,
F4-7B-09-29-22-37,192.168.171.157,2405:200:902:600:a752:6a06:5098:e656,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-82,0.0,0.0,5GHz,36,802.11axa,00:00:04,15-05-2025 13:28:53,15-05-2025 13:28:57,putraj,Laptop_PC,Linux Ubuntu 20.04,1.3,13,15-05-2025 13:29,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.1211873743202831,0.0121187374320283,False,True,Performance,
36-34-3D-76-D5-CE,172.24.19.234,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-89,0.0,0.0,5GHz,112,802.11axa,00:01:53,14-05-2025 19:27:29,,iPhone,MOBILE_TABLET,Apple iOS,1.3,5,14-05-2025 19:29,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.1205506794921255,0.0120550679492125,False,True,Performance,
36-92-F3-2A-24-CD,172.24.22.177,fd9b:56c9:413f::5cc7:cc3c:23ce:f81b,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-90,0.0,0.0,5GHz,149,802.11axa,01:06:43,14-05-2025 17:16:50,14-05-2025 18:23:33,Anusha-s-Galaxy-A31,MOBILE_TABLET,Generic Android,1.3,5,14-05-2025 18:24,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1202113810853625,0.0120211381085362,False,True,Performance,
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-91,0.11,0.08,5GHz,149,802.11axa,00:12:02,14-05-2025 17:57:08,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,3,14-05-2025 18:09,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1195671602852541,0.0119567160285254,False,True,Performance,
E6-E8-58-FC-13-B6,172.24.21.165,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-86,0.0,0.0,5GHz,124,802.11axa,00:00:18,15-05-2025 13:14:34,,Bhuvnesh-s-S22-Ultra,MOBILE_TABLET,Generic Android,1.3,8,15-05-2025 13:14,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1189624548101877,0.0118962454810187,False,True,Performance,
36-92-F3-2A-24-CD,172.24.22.177,fd9b:56c9:413f::5cc7:cc3c:23ce:f81b,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-89,0.01,0.02,5GHz,149,802.11axa,01:02:19,14-05-2025 17:16:50,,Anusha-s-Galaxy-A31,MOBILE_TABLET,Generic Android,1.3,5,14-05-2025 18:19,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1188365415078946,0.0118836541507894,False,True,Performance,
AA-A4-BB-CD-55-AF,172.24.20.96,fde2:5bbb:ea88::1f52:cba6:438b:75c5,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-81,0.33,2.71,5GHz,149,802.11axa,00:00:05,14-05-2025 16:49:06,,moto-g64-5G,MOBILE_TABLET,Generic Android,1.3,13,14-05-2025 16:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1182096618519018,0.0118209661851901,False,True,Performance,
7C-21-4A-FC-5E-59,172.24.16.212,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-37,0.04,0.62,5GHz,124,802.11axa,00:02:33,15-05-2025 09:03:26,,shubham,Laptop_PC,Linux Ubuntu 20.04,1.3,58,15-05-2025 09:05,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.1179443498037646,0.0117944349803764,False,True,Performance,
A8-BA-69-B2-B2-2F,172.24.20.73,fde5:9c0b:a693::1,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-92,0.0,0.0,5GHz,149,802.11axa,00:09:01,14-05-2025 16:54:41,14-05-2025 17:03:42,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,3,14-05-2025 17:04,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1174921817233176,0.0117492181723317,False,True,Performance,
CA-67-03-46-AC-E0,172.24.23.2,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,fe80::206:aeff:fe60:7bb7,00:06:ae:60:7b:b7,,5G_R&D,-89,0.0,0.0,5GHz,124,802.11axa,00:01:19,15-05-2025 10:15:28,,I2202,MOBILE_TABLET,Generic Android,1.3,6,15-05-2025 10:16,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.1174130213074712,0.0117413021307471,False,True,Performance,
9A-C2-E1-01-9C-07,172.24.19.129,fd8a:eccb:63be::1,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-88,0.05,0.06,5GHz,149,802.11axa,00:01:01,14-05-2025 18:33:11,,Sagar-s-S22,MOBILE_TABLET,Generic Android,1.3,6,14-05-2025 18:34,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1165945617453478,0.0116594561745347,False,True,Performance,
1E-29-06-60-62-A0,172.24.21.126,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-88,0.05,0.09,5GHz,124,802.11axa,00:01:01,15-05-2025 12:43:46,,iPhone,MOBILE_TABLET,Apple iOS,1.3,6,15-05-2025 12:44,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.1165945617453478,0.0116594561745347,False,True,Performance,
7C-70-DB-2D-91-D2,172.24.16.183,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-85,0.0,0.0,5GHz,112,802.11axa,15:53:48,14-05-2025 19:05:33,,tset,Laptop_PC,Linux Ubuntu 20.04,1.3,9,15-05-2025 10:59,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,00:06:AE:84:F8:27,0.1155455473680193,0.0115545547368019,False,True,Performance,
