client_mac,ap_mac,ap_name,created_at,rx_bytes,tx_bytes,rx_packets,tx_packets,rssi,snr,data_rate_from,data_rate_to
0E-07-85-FA-61-18,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:59:54+00,48688.0,34524.0,244.0,103.0,-89,6,47.55,33.71
EA-70-1B-56-40-68,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:59:54+00,12452.0,10564.0,116.0,50.0,-74,20,0.28,0.74
AC-74-B1-E1-83-7C,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:59:54+00,24165.0,2330.0,209.0,28.0,-52,42,0.38,0.13
D0-3C-1F-BF-B1-F2,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:59:54+00,635739.0,961544.0,2168.0,2492.0,-71,23,11.94,22.36
AE-01-A7-FD-7E-D1,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:59:54+00,1185115.0,5635354.0,2827.0,6818.0,-83,11,28.93,137.58
8A-9F-67-72-E5-3F,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:59:54+00,248626.0,975529.0,714.0,1104.0,-72,22,10.12,45.37
3A-C7-B4-2A-75-42,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:00:29+00,0.0,0.0,0.0,0.0,-84,12,0.0,0.0
70-32-17-CA-90-31,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:00:29+00,22008.0,3697.0,524.0,51.0,-53,42,0.08,0.08
66-20-81-1E-F3-DE,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:00:29+00,59707.0,125500.0,404.0,345.0,-63,32,0.67,1.43
9C-3E-53-80-AE-3F,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:00:29+00,3514.0,4782.0,57.0,64.0,-76,19,0.07,0.1
5A-EF-13-DA-D1-B7,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:00:29+00,83759.0,99346.0,460.0,380.0,-72,23,0.62,0.82
A2-F4-6E-EE-D7-3F,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:00:29+00,2646.0,3678.0,43.0,51.0,-77,18,0.07,0.08
A0-78-17-8A-C3-9B,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:00:29+00,1642325.0,1508716.0,5821.0,5541.0,-71,24,5.38,4.94
A6-6F-A6-E5-9C-06,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:00:29+00,33650.0,53702.0,203.0,164.0,-52,43,0.63,1.01
50-84-92-94-96-34,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:00:29+00,815295.0,3560264.0,4204.0,4575.0,-65,30,3.28,14.86
16-93-F9-13-20-63,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:04:06+00,22741.0,9961.0,79.0,71.0,-81,13,3.17,1.39
A2-F4-6E-EE-D7-3F,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:04:06+00,2656.0,5947.0,46.0,82.0,-56,38,0.06,0.1
9A-B4-7D-BC-96-1F,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:04:06+00,686.0,576.0,9.0,10.0,-81,13,0.13,0.14
5A-EF-13-DA-D1-B7,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:05:29+00,1287458.0,5824195.0,5649.0,6450.0,-72,23,6.45,31.6
A0-78-17-8A-C3-9B,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:05:29+00,1814433.0,2288599.0,6722.0,6836.0,-72,23,5.91,7.45
A6-6F-A6-E5-9C-06,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:05:29+00,116267.0,150166.0,741.0,567.0,-52,43,0.65,0.86
50-84-92-94-96-34,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:05:29+00,998505.0,2885163.0,2985.0,3289.0,-66,29,4.8,14.38
7E-9D-57-A6-CE-2C,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:05:29+00,1818108.0,12197072.0,5058.0,12743.0,-61,34,8.97,64.38
0E-07-85-FA-61-18,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:05:29+00,37984.0,207250.0,231.0,318.0,-71,24,0.43,3.55
5A-8F-84-E5-A5-38,00:06:ae:60:7b:b7,Zone-A,2025-08-06 08:05:29+00,1708.0,3012.0,22.0,42.0,-87,8,0.15,0.29
64-79-F0-D2-F5-19,00:06:ae:6d:7b:0d,PALC,2025-08-06 08:07:20+00,4581595.0,3728572.0,19379.0,18571.0,-54,42,14.91,12.14
70-32-17-CA-84-DD,00:06:ae:60:57:db,Zone-D2,2025-08-06 08:12:34+00,7921316.0,141140371.0,86547.0,98170.0,-65,30,57.73,1120.59
5A-EF-13-DA-D1-B7,00:06:ae:60:57:db,Zone-D2,2025-08-06 08:12:34+00,904375.0,19290417.0,3437.0,16449.0,-77,18,10.51,244.65
42-06-65-6F-E2-26,00:06:ae:60:57:db,Zone-D2,2025-08-06 08:12:34+00,415139.0,443537.0,840.0,756.0,-67,28,21.34,27.07
16-32-F8-A5-C7-16,00:06:ae:60:57:db,Zone-D2,2025-08-06 08:12:34+00,698.0,246.0,9.0,4.0,-87,8,0.17,0.12
64-79-F0-D2-F5-19,00:06:ae:6d:7b:0d,PALC,2025-08-06 08:12:20+00,4745581.0,4608337.0,20138.0,20058.0,-53,43,15.45,15.0
F4-7B-09-29-22-37,00:06:ae:6d:7b:0d,PALC,2025-08-06 08:12:20+00,187023.0,306958.0,1034.0,1025.0,-61,35,0.75,1.29
A2-B1-24-2C-6E-26,00:06:ae:6d:7b:0d,PALC,2025-08-06 08:12:20+00,89711.0,188004.0,414.0,393.0,-58,38,2.04,4.71
70-32-17-14-08-6B,00:06:ae:6d:7b:0d,PALC,2025-08-06 08:12:20+00,30064.0,34877.0,135.0,78.0,-47,49,14.68,17.03
50-84-92-94-E4-9F,00:06:ae:60:57:db,Zone-D2,2025-08-06 08:17:34+00,638379.0,1001834.0,1861.0,1612.0,-51,44,3.26,5.35
1E-E2-9B-FF-19-52,00:06:ae:60:57:db,Zone-D2,2025-08-06 08:17:34+00,111881.0,676868.0,610.0,760.0,-69,26,1.07,8.26
70-32-17-CA-84-DD,00:06:ae:60:57:db,Zone-D2,2025-08-06 08:17:34+00,1719651.0,41320650.0,17267.0,28894.0,-63,32,6.85,176.98
5A-EF-13-DA-D1-B7,00:06:ae:60:57:db,Zone-D2,2025-08-06 08:17:34+00,1580307.0,63806276.0,6608.0,51914.0,-77,18,7.91,335.0
42-06-65-6F-E2-26,00:06:ae:60:57:db,Zone-D2,2025-08-06 08:17:34+00,1257628.0,1240724.0,2816.0,2718.0,-56,39,7.06,8.53
3A-EE-80-B1-68-A1,00:06:ae:60:57:db,Zone-D2,2025-08-06 08:17:34+00,49445.0,74602.0,234.0,223.0,-82,13,1.1,1.92
C4-75-AB-BA-37-F9,00:06:ae:60:57:db,Zone-D2,2025-08-06 08:17:34+00,579061.0,1545282.0,1996.0,2346.0,-56,39,4.22,12.68
86-35-FA-81-49-3B,00:06:ae:60:57:db,Zone-D2,2025-08-06 08:17:34+00,305358.0,812111.0,1159.0,1350.0,-89,6,4.59,13.0
60-E3-2B-BD-81-4D,00:06:ae:60:65:89,Zone-D1,2025-08-06 08:24:44+00,682723.0,1496347.0,3160.0,3149.0,-56,39,2.61,6.7
70-32-17-0E-CC-11,00:06:ae:60:65:89,Zone-D1,2025-08-06 08:24:44+00,400490218.0,212627913.0,805836.0,1118832.0,-45,50,1303.68,692.15
FE-0F-61-0B-BA-06,00:06:ae:60:65:89,Zone-D1,2025-08-06 08:24:44+00,117864.0,214051.0,547.0,489.0,-81,14,1.48,3.37
02-2F-E7-62-C4-30,00:06:ae:60:65:89,Zone-D1,2025-08-06 08:24:44+00,80309.0,132138.0,518.0,426.0,-71,24,0.58,0.98
EA-4D-96-70-3C-2D,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:58:05+00,35391.0,54861.0,265.0,205.0,-52,42,0.37,0.75
C4-3D-1A-BF-D8-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:58:05+00,59153.0,65403.0,411.0,203.0,-81,13,0.53,0.73
6A-FD-DC-31-4A-C8,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:58:05+00,75306.0,1302087.0,441.0,1320.0,-60,34,0.94,16.1
D0-49-7C-28-72-C9,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:58:05+00,2830.0,2398.0,44.0,34.0,-66,28,0.08,0.07
50-84-92-94-96-34,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:58:05+00,53546.0,142043.0,291.0,265.0,-50,44,0.57,1.71
A0-78-17-8A-C3-9B,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:58:05+00,3629655.0,4714342.0,9722.0,10288.0,-59,35,15.34,19.93
3A-EE-80-B1-68-A1,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:58:05+00,20019.0,36875.0,164.0,111.0,-48,46,0.28,0.78
52-28-6A-12-FB-AD,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:58:05+00,72161.0,105855.0,371.0,315.0,-62,32,1.01,1.48
32-48-F7-93-06-D1,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:58:05+00,19049.0,113667.0,176.0,179.0,-75,20,0.81,5.05
E2-BF-6A-44-22-E1,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:58:05+00,309165.0,6232872.0,2007.0,4699.0,-57,37,3.05,69.96
70-32-17-14-08-6B,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:58:05+00,2310668.0,865213.0,3401.0,2483.0,-60,34,10.85,4.06
CE-64-18-A5-99-62,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:58:05+00,1186.0,2727.0,19.0,40.0,-88,6,0.12,0.15
1E-E2-9B-FF-19-52,00:06:ae:60:0f:57,Zone_B1,2025-08-06 08:58:05+00,1249.0,5922.0,17.0,22.0,-85,9,0.17,0.83
3A-EE-80-B1-68-A1,00:06:ae:60:7b:b7,Zone-A,2025-08-11 03:19:54+00,736795.0,7575155.0,3286.0,6482.0,-76,19,3.83,44.56
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-11 03:19:33+00,20561.0,23938.0,221.0,199.0,-63,32,0.16,0.19
5E-23-77-EB-37-52,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-11 03:19:36+00,6965140.0,136353307.0,35603.0,107173.0,-62,34,38.0,735.68
6E-67-1D-FA-C9-E2,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-11 03:19:36+00,107266.0,376750.0,597.0,625.0,-71,25,1.15,4.43
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-11 03:20:49+00,216916.0,176580.0,2152.0,908.0,-29,66,0.73,0.95
AC-74-B1-E1-84-17,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-11 03:20:49+00,4166757.0,16542405.0,10476.0,17933.0,-59,37,15.53,60.96
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-11 03:24:34+00,36978.0,47458.0,247.0,223.0,-63,32,0.3,0.4
5E-23-77-EB-37-52,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-11 03:24:37+00,949193.0,21799474.0,6249.0,19018.0,-59,37,5.27,120.27
6E-67-1D-FA-C9-E2,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-11 03:24:37+00,472959.0,2273585.0,2089.0,2540.0,-54,42,3.72,20.56
56-B5-67-5B-B0-AE,00:06:ae:60:0f:57,Zone_B1,2025-08-11 03:24:30+00,1334236.0,35079761.0,5138.0,29119.0,-79,15,1302.96,132.78
3A-EE-80-B1-68-A1,00:06:ae:60:0f:57,Zone_B1,2025-08-11 03:24:30+00,160477.0,212302.0,683.0,608.0,-56,38,1.65,207.33
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:24:36+00,36867.0,34424.0,411.0,428.0,-64,31,0.36,0.38
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:24:36+00,35511.0,23471.0,538.0,247.0,-48,47,0.12,0.14
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:24:36+00,34610.0,48183.0,208.0,207.0,-66,29,0.29,0.42
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:24:36+00,30522.0,63320.0,382.0,373.0,-57,38,0.13,0.26
C0-23-8D-6E-32-64,00:06:ae:60:7b:b7,Zone-A,2025-08-11 03:24:50+00,1302.0,3748.0,31.0,51.0,-54,41,0.04,0.07
6A-76-D0-CA-34-70,00:06:ae:60:7b:b7,Zone-A,2025-08-11 03:24:50+00,0.0,0.0,0.0,0.0,-89,6,0.0,0.0
2A-5C-A7-BC-01-AD,00:06:ae:60:7b:b7,Zone-A,2025-08-11 03:24:50+00,24440.0,106141.0,180.0,244.0,-78,17,0.48,1.96
70-32-17-0D-66-41,00:06:ae:60:7b:b7,Zone-A,2025-08-11 03:24:50+00,237251.0,404689.0,781.0,921.0,-73,22,2.97,3.44
2A-D6-18-29-46-9E,00:06:ae:60:7b:b7,Zone-A,2025-08-11 03:24:50+00,1459466.0,65971705.0,4918.0,53669.0,-60,35,6.48,294.18
E6-24-83-E4-E1-6F,00:06:ae:60:57:db,Zone-D2,2025-08-11 03:34:31+00,2443362.0,17114725.0,11085.0,15499.0,-57,38,11.7,81.93
5E-23-77-EB-37-52,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-11 03:34:33+00,218708.0,850483.0,1089.0,1470.0,-62,34,1.91,7.35
6E-67-1D-FA-C9-E2,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-11 03:34:33+00,22305.0,32441.0,131.0,123.0,-54,42,0.45,0.7
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:34:35+00,35613.0,33658.0,409.0,440.0,-65,30,0.34,0.39
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:34:35+00,38436.0,25691.0,546.0,254.0,-49,46,0.14,0.15
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:34:35+00,15838.0,16552.0,157.0,153.0,-65,30,0.14,0.15
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:34:35+00,29944.0,62328.0,376.0,363.0,-57,38,0.12,0.26
70-32-17-0E-CC-11,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:34:35+00,9147.0,9363.0,135.0,119.0,-47,48,0.1,0.11
D2-B8-FD-40-82-66,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:34:35+00,853.0,60.0,8.0,1.0,-64,31,0.28,0.06
BA-63-6A-17-44-22,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:34:35+00,5301.0,5887.0,30.0,22.0,-64,31,1.04,1.15
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-11 03:35:49+00,165778.0,157211.0,1795.0,847.0,-29,66,0.56,0.9
AC-74-B1-E1-84-17,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-11 03:35:49+00,4991318.0,33106758.0,15599.0,32684.0,-60,36,16.75,111.1
D2-B8-FD-40-82-66,00:06:ae:60:0f:57,Zone_B1,2025-08-11 03:39:22+00,1007.0,180.0,11.0,3.0,-72,22,0.2,0.06
BA-63-6A-17-44-22,00:06:ae:60:0f:57,Zone_B1,2025-08-11 03:39:22+00,9729.0,15706.0,69.0,64.0,-78,16,0.95,1.7
56-B5-67-5B-B0-AE,00:06:ae:60:0f:57,Zone_B1,2025-08-11 03:39:22+00,207307.0,3819638.0,1348.0,2970.0,-76,18,3.62,63.22
86-6E-94-3A-96-5A,00:06:ae:60:0f:57,Zone_B1,2025-08-11 03:39:22+00,3253.0,7289.0,27.0,37.0,-62,32,1.06,2.37
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:39:38+00,35529.0,36144.0,438.0,479.0,-65,30,0.35,0.47
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:39:38+00,40099.0,27691.0,542.0,249.0,-49,46,0.14,0.17
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-11 03:39:38+00,19349.0,23410.0,164.0,156.0,-66,29,0.16,0.2
06-DA-01-48-7B-BB,00:06:ae:c4:57:66,Wallplate,2025-08-11 03:59:55+00,26941.0,27639.0,150.0,65.0,-84,11,1.25,2.7
06-DA-01-48-7B-BB,00:06:ae:c4:57:66,Wallplate,2025-08-11 03:59:55+00,6524.0,9132.0,44.0,32.0,-76,20,1.27,2.23
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-11 03:59:35+00,24214.0,25855.0,204.0,185.0,-63,32,0.2,0.24
50-84-92-94-E4-9F,00:06:ae:60:57:db,Zone-D2,2025-08-11 03:59:35+00,5258358.0,3841092.0,9006.0,7026.0,-54,41,21.67,16.9
A0-D3-65-1C-76-86,00:06:ae:60:57:db,Zone-D2,2025-08-11 03:59:35+00,2037974.0,3181332.0,5869.0,5577.0,-67,28,6.72,10.53
36-01-05-4C-C6-38,00:06:ae:60:57:db,Zone-D2,2025-08-11 03:59:35+00,16711.0,30266.0,120.0,126.0,-90,5,0.56,1.23
BC-03-58-DE-27-6D,00:06:ae:60:57:db,Zone-D2,2025-08-11 03:59:35+00,12252691.0,233615059.0,118753.0,160875.0,-63,32,42.13,854.46
5E-23-77-EB-37-52,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-11 03:59:37+00,3354.0,6265.0,41.0,30.0,-61,35,0.17,0.29
6E-67-1D-FA-C9-E2,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-11 03:59:37+00,52639.0,214764.0,328.0,325.0,-56,40,0.82,3.33
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-07 03:30:35+00,890369.0,528624.0,4460.0,2950.0,-49,46,4.51,2.69
C4-75-AB-B5-FD-2E,00:06:ae:60:65:89,Zone-D1,2025-08-07 03:30:35+00,5474.0,5458.0,115.0,63.0,-65,30,0.06,0.1
60-E3-2B-BC-C5-5A,00:06:ae:60:65:89,Zone-D1,2025-08-07 16:01:40+00,215523.0,447271.0,1240.0,1301.0,-40,55,0.8,1.66
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-07 16:01:40+00,34992.0,70186.0,445.0,421.0,-57,38,0.14,0.29
60-E3-2B-BD-85-AD,00:06:ae:60:65:89,Zone-D1,2025-08-07 16:01:40+00,49340.0,73322.0,485.0,624.0,-49,46,0.35,0.54
2C-7B-A0-C9-D7-36,00:06:ae:60:57:db,Zone-D2,2025-08-07 16:47:56+00,1554.0,3666.0,37.0,52.0,-58,37,0.04,0.08
8C-E9-EE-44-13-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-07 16:48:56+00,96370.0,141845.0,434.0,366.0,-46,48,0.78,1.22
C4-3D-1A-BF-D8-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-07 16:48:56+00,44308.0,82784.0,312.0,290.0,-67,27,0.36,0.67
3A-C7-B4-2A-75-42,00:06:ae:60:7b:b7,Zone-A,2025-08-07 16:50:28+00,0.0,0.0,0.0,0.0,-84,12,0.0,0.0
08-38-E6-56-09-40,00:06:ae:60:7b:b7,Zone-A,2025-08-07 16:50:28+00,0.0,0.0,0.0,0.0,-87,8,0.0,0.0
72-A5-36-37-D7-79,00:06:ae:60:7b:b7,Zone-A,2025-08-07 16:50:28+00,0.0,0.0,0.0,0.0,-76,19,0.0,0.0
7E-9D-57-A6-CE-2C,00:06:ae:60:7b:b7,Zone-A,2025-08-07 16:50:28+00,2271733.0,140001705.0,11944.0,111952.0,-59,36,11.09,715.81
04-56-E5-59-30-AD,00:06:ae:60:65:89,Zone-D1,2025-08-07 16:51:36+00,3831.0,4551.0,58.0,53.0,-60,35,0.07,0.09
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-07 16:51:36+00,34898.0,70803.0,444.0,427.0,-57,38,0.14,0.29
60-E3-2B-BD-85-AD,00:06:ae:60:65:89,Zone-D1,2025-08-07 16:51:36+00,50393.0,75521.0,494.0,637.0,-47,48,0.38,0.55
C4-75-AB-BA-39-E3,00:06:ae:60:65:89,Zone-D1,2025-08-07 16:51:36+00,46079.0,56004.0,258.0,240.0,-46,49,0.44,0.56
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-07 16:51:36+00,893558.0,535973.0,4470.0,2983.0,-46,49,4.62,2.78
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-07 16:52:27+00,198887.0,172054.0,2297.0,915.0,-31,64,0.66,0.94
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-07 16:52:55+00,3088.0,3402.0,48.0,46.0,-52,43,0.07,0.08
90-09-DF-96-6C-CF,00:06:ae:60:57:db,Zone-D2,2025-08-07 16:52:55+00,71923.0,98183.0,402.0,379.0,-56,39,0.54,0.88
2C-7B-A0-C9-D7-36,00:06:ae:60:57:db,Zone-D2,2025-08-07 16:52:55+00,1386.0,2684.0,33.0,39.0,-58,37,0.04,0.07
8C-E9-EE-44-13-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-07 16:53:59+00,88768.0,148460.0,395.0,367.0,-45,49,0.69,1.16
C4-3D-1A-BF-D8-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-07 16:53:59+00,31054.0,125369.0,319.0,307.0,-67,27,0.23,0.9
CC-15-31-87-E4-3E,00:06:ae:60:57:db,Zone-D2,2025-08-06 19:37:55+00,30281.0,63253.0,380.0,371.0,-74,21,0.12,0.26
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-06 19:41:37+00,84758.0,3695727.0,993.0,2647.0,-63,32,0.71,32.22
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-06 19:41:34+00,130431.0,165324.0,1355.0,844.0,-31,64,0.44,0.97
A0-29-42-1B-7E-70,00:06:ae:60:57:db,Zone-D2,2025-08-06 19:42:56+00,29385.0,14441.0,328.0,131.0,-59,36,0.24,0.16
04-56-E5-59-30-AD,00:06:ae:60:57:db,Zone-D2,2025-08-06 19:42:56+00,22334.0,26192.0,198.0,169.0,-73,22,0.19,0.23
CC-15-31-87-E4-3E,00:06:ae:60:57:db,Zone-D2,2025-08-06 19:42:56+00,30954.0,63948.0,390.0,378.0,-74,21,0.13,0.27
3A-C7-B4-2A-75-42,00:06:ae:60:7b:b7,Zone-A,2025-08-06 19:45:28+00,0.0,0.0,0.0,0.0,-84,12,0.0,0.0
08-38-E6-56-09-40,00:06:ae:60:7b:b7,Zone-A,2025-08-06 19:45:28+00,0.0,0.0,0.0,0.0,-87,8,0.0,0.0
72-A5-36-37-D7-79,00:06:ae:60:7b:b7,Zone-A,2025-08-06 19:45:28+00,0.0,0.0,0.0,0.0,-76,19,0.0,0.0
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-06 19:46:34+00,152315.0,152813.0,1559.0,825.0,-31,64,0.51,0.85
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-06 19:46:37+00,882218.0,521943.0,4421.0,2912.0,-46,49,4.4,2.67
2C-7B-A0-C9-D7-36,00:06:ae:60:65:89,Zone-D1,2025-08-06 19:46:37+00,1974.0,4042.0,47.0,54.0,-53,42,0.04,0.08
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-06 19:46:37+00,24664.0,32663.0,179.0,176.0,-65,30,0.2,0.27
AC-74-B1-92-8E-ED,00:06:ae:60:57:db,Zone-D2,2025-08-09 05:30:18+00,891997.0,530499.0,4465.0,2963.0,-60,35,4.23,2.54
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-09 05:30:18+00,3322.0,3760.0,51.0,50.0,-51,44,0.07,0.08
DA-82-49-46-AE-F6,00:06:ae:60:57:db,Zone-D2,2025-08-09 05:30:18+00,492671.0,14677367.0,2245.0,12254.0,-70,25,3.67,125.73
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-09 05:30:21+00,179235.0,190067.0,1956.0,956.0,-31,64,0.59,1.06
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-09 05:31:40+00,134272.0,258124.0,668.0,778.0,-61,34,0.87,1.88
6A-76-D0-CA-34-70,00:06:ae:60:65:89,Zone-D1,2025-08-09 05:31:40+00,0.0,0.0,0.0,0.0,-83,12,0.0,0.0
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-09 05:31:40+00,31960.0,237812.0,221.0,329.0,-62,33,0.27,1.98
CC-15-31-87-E4-3E,00:06:ae:60:65:89,Zone-D1,2025-08-09 05:31:40+00,31165.0,63687.0,392.0,373.0,-55,40,0.13,0.27
7E-9D-57-A6-CE-2C,00:06:ae:60:65:89,Zone-D1,2025-08-09 05:31:40+00,63671.0,407038.0,348.0,419.0,-66,29,2.22,14.72
3A-C7-B4-2A-75-42,00:06:ae:60:0f:57,Zone_B1,2025-08-09 05:33:11+00,0.0,0.0,0.0,0.0,-79,15,0.0,0.0
6A-76-D0-CA-34-70,00:06:ae:60:0f:57,Zone_B1,2025-08-09 05:33:11+00,0.0,0.0,0.0,0.0,-87,7,0.0,0.0
7E-9D-57-A6-CE-2C,00:06:ae:60:0f:57,Zone_B1,2025-08-09 05:33:11+00,12190.0,6345.0,61.0,54.0,-86,8,0.92,0.52
7E-9D-57-A6-CE-2C,00:06:ae:60:7b:b7,Zone-A,2025-08-09 05:33:37+00,482.0,60.0,5.0,1.0,-61,34,0.47,0.06
C4-75-AB-BA-39-E3,00:06:ae:60:57:db,Zone-D2,2025-08-09 05:35:17+00,14478.0,13555.0,181.0,160.0,-64,31,0.13,0.12
AC-74-B1-92-8E-ED,00:06:ae:60:57:db,Zone-D2,2025-08-09 05:35:17+00,902687.0,536882.0,4513.0,2984.0,-59,36,4.3,2.61
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-09 05:35:17+00,2688.0,3132.0,44.0,43.0,-52,43,0.06,0.07
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-09 05:35:21+00,201907.0,179891.0,2158.0,988.0,-31,64,0.66,0.99
90-09-DF-96-6C-CF,00:06:ae:60:65:89,Zone-D1,2025-08-09 05:36:40+00,123207.0,102501.0,632.0,606.0,-62,33,0.8,0.74
6A-76-D0-CA-34-70,00:06:ae:60:65:89,Zone-D1,2025-08-09 05:36:40+00,0.0,0.0,0.0,0.0,-83,12,0.0,0.0
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-09 05:36:40+00,23069.0,31303.0,177.0,175.0,-60,35,0.19,0.27
0E-07-85-FA-61-18,00:06:ae:60:0f:57,Zone_B1,2025-08-05 04:12:28+00,4260.0,2810.0,41.0,32.0,-84,10,0.42,0.34
CA-C4-FA-0A-03-2B,00:06:ae:60:0f:57,Zone_B1,2025-08-05 04:12:28+00,649142.0,1973550.0,2608.0,2758.0,-68,26,6.54,20.95
8E-A5-D3-AF-D5-B2,00:06:ae:60:0f:57,Zone_B1,2025-08-05 04:12:28+00,4240.0,4731.0,32.0,19.0,-79,15,1.04,1.54
2E-B5-AE-2F-24-FE,00:06:ae:60:0f:57,Zone_B1,2025-08-05 04:12:28+00,51114.0,170540.0,288.0,253.0,-58,36,1.43,7.24
