Client Mac,Client IPv4,Client IPv6,Site Name,Site Location,Site Description,AP Name,AP Description,Device IPv4,Device IPv6,AP Mac,User Name,SSID,RSSI Strength,Data Uploaded (MB),Data Downloaded (MB),Interface,Channel,Radio ID,Uptime,Association Time,Disassociation Time,Host Name,Device Type,Device OS,Protocol,SNR,Created At,SAP ID,Group Name,apGroupName,subAPGroup1,subAPGroup2,subAPGroup3,subAPGroup4,waniaxRu26,waniaxRu52,waniaxRu106,waniaxRu242,waniaxRu484,waniaxRu996,waniaxTxmcs48,waniaxTxmcs24,waniaxTxmcs12,waniaxTxmcs6,waniaxTxmcs54,waniaxTxmcs36,waniaxTxmcs18,waniaxTxmcs9,waniaxRxmcs48,waniaxRxmcs24,waniaxRxmcs12,waniaxRxmcs6,waniaxRxmcs54,waniaxRxmcs36,waniaxRxmcs18,waniaxRxmcs9,hkRu26,hkRu52,hkRu106,hkRu242,hkRu484,hkRu996,hkTxmcs48,hkTxmcs24,hkTxmcs12,hkTxmcs6,hkTxmcs54,hkTxmcs36,hkTxmcs18,hkTxmcs9,hkRxmcs48,hkRxmcs24,hkRxmcs12,hkRxmcs6,hkRxmcs54,hkRxmcs36,hkRxmcs18,hkRxmcs9,BSSID,Anomaly_Score,Anomaly_Score_Adjusted,Spike_Driven,Is_Anomaly
7C-21-4A-FC-DC-85,172.24.17.138,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-36,0.09,0.23,5GHz,124,802.11axa,00:26:19,15-05-2025 11:20:49,,shubham,Laptop_PC,Linux Ubuntu 20.04,1.3,59,15-05-2025 11:47,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.08807618103715686,0.008807618103715687,False,True
CC-15-31-87-E4-3E,172.24.16.103,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-84,0.0,0.0,5GHz,112,802.11axa,10:48:07,14-05-2025 07:16:14,,PIN-BC9LJG3,Laptop_PC,Windows 10,1.3,10,14-05-2025 18:04,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.08787497088374674,0.008787497088374674,False,True
52-28-6A-12-FB-AD,172.24.19.104,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-88,0.0,0.0,5GHz,112,802.11axa,00:02:45,15-05-2025 15:01:37,,POCO-X7-Pro,MOBILE_TABLET,Generic Android,1.3,6,15-05-2025 15:04,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.08778800097491513,0.008778800097491513,False,True
7C-21-4A-FB-2F-D9,192.168.171.19,2405:200:902:600:bce9:1608:6c90:33ea,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-36,2.33,12.22,2.4GHz,8,802.11axg,00:30:45,15-05-2025 10:12:22,,anusha,Laptop_PC,Linux Ubuntu 20.04,6.3,59,15-05-2025 12:38,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.08764057447454388,0.008764057447454388,False,True
7C-70-DB-2D-91-D2,172.24.16.183,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-84,0.0,0.0,5GHz,112,802.11axa,10:03:48,14-05-2025 19:05:33,,tset,Laptop_PC,Linux Ubuntu 20.04,1.3,10,15-05-2025 05:09,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,00:06:AE:84:F8:27,0.08743825189675503,0.008743825189675503,False,True
CC-15-31-87-E4-3E,172.24.16.103,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-84,0.0,0.0,5GHz,112,802.11axa,10:08:07,14-05-2025 07:16:14,,PIN-BC9LJG3,Laptop_PC,Windows 10,1.3,10,14-05-2025 17:24,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.08743825189675503,0.008743825189675503,False,True
7C-21-4A-FC-5E-59,172.24.16.212,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,,00:06:ae:60:57:db,,5G_R&D,-34,0.17,9.15,5GHz,124,802.11axa,08:13:30,14-05-2025 09:06:56,,shubham,Laptop_PC,Linux Ubuntu 20.04,1.3,61,14-05-2025 17:20,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.08730561500624612,0.008730561500624612,False,True
A8-BA-69-B2-B2-2F,172.24.20.73,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,,00:06:ae:60:7b:b7,,5G_R&D,-86,0.0,0.0,5GHz,124,802.11axa,00:00:58,14-05-2025 19:16:07,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,9,14-05-2025 19:17,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.08721482928720181,0.008721482928720182,False,True
7E-DF-09-FD-A5-74,192.168.171.126,2405:200:902:600:6182:b3a5:12ab:36aa,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-88,0.11,0.25,5GHz,36,802.11axa,00:25:11,15-05-2025 09:30:10,,Galaxy-S23,MOBILE_TABLET,Generic Android,1.3,8,15-05-2025 09:55,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.0867156360439153,0.00867156360439153,False,True
86-A7-7D-E8-6D-B5,172.24.19.37,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-85,0.25,0.51,5GHz,124,802.11axa,00:00:54,15-05-2025 10:15:10,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,10,15-05-2025 10:16,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.08640578453597014,0.008640578453597015,False,True
12-18-95-A6-D3-FD,172.24.19.241,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-87,0.0,0.0,5GHz,124,802.11axa,00:01:14,15-05-2025 11:58:33,,iPhone,MOBILE_TABLET,Apple iOS,1.3,7,15-05-2025 11:59,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.08625219791372474,0.008625219791372474,False,True
CC-15-31-60-4F-91,192.168.171.2,2405:200:902:600:285e:3a11:9606:91ca,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-44,0.02,0.01,5GHz,36,802.11axa,00:00:11,14-05-2025 18:38:16,,mi,Laptop_PC,Windows 10,1.3,52,14-05-2025 18:38,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:26,0.08623279042018639,0.00862327904201864,False,True
56-AC-E3-01-F4-C5,172.24.19.189,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-84,0.02,0.04,5GHz,112,802.11axa,00:00:33,15-05-2025 09:58:53,,iPhone,MOBILE_TABLET,Apple iOS,1.3,10,15-05-2025 09:59,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,4,0,0,0,0,00:06:AE:84:F8:27,0.0862161167131934,0.00862161167131934,False,True
52-28-6A-12-FB-AD,172.24.19.104,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-88,0.0,0.0,5GHz,112,802.11axa,00:14:48,15-05-2025 13:39:34,,POCO-X7-Pro,MOBILE_TABLET,Generic Android,1.3,6,15-05-2025 13:54,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.08616092212158455,0.008616092212158455,False,True
1E-29-06-60-62-A0,172.24.21.126,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-89,0.0,0.09,5GHz,124,802.11axa,00:05:26,15-05-2025 12:43:46,15-05-2025 12:49:12,iPhone,MOBILE_TABLET,Apple iOS,1.3,6,15-05-2025 12:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.08573758353420236,0.008573758353420237,False,True
9A-C2-E1-01-9C-07,172.24.19.129,fd8a:eccb:63be::1,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-89,0.0,0.05,5GHz,149,802.11axa,00:05:31,14-05-2025 18:33:11,14-05-2025 18:38:42,Sagar-s-S22,MOBILE_TABLET,Generic Android,1.3,6,14-05-2025 18:39,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.08573758353420236,0.008573758353420237,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,fe80::206:aeff:fe60:7bb7,00:06:ae:60:7b:b7,,5G_R&D,-89,0.0,0.0,5GHz,124,802.11axa,00:06:59,15-05-2025 09:54:48,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,6,15-05-2025 10:01,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.08541892227898029,0.00854189222789803,False,True
8A-9F-67-72-E5-3F,172.24.18.182,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-34,0.0,0.0,5GHz,112,802.11axa,02:18:54,15-05-2025 10:35:27,,OnePlus-Nord-CE-2,MOBILE_TABLET,Generic Android,1.3,60,15-05-2025 12:54,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,00:06:AE:84:F8:27,0.08526248583040963,0.008526248583040963,False,True
8A-9F-67-72-E5-3F,172.24.18.182,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-84,0.08,0.44,5GHz,124,802.11axa,00:00:43,15-05-2025 14:44:08,,OnePlus-Nord-CE-2,MOBILE_TABLET,Generic Android,1.3,10,15-05-2025 14:44,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.08525497579514951,0.008525497579514952,False,True
12-18-95-A6-D3-FD,172.24.19.241,,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fe80::206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-88,0.0,0.0,5GHz,124,802.11axa,00:03:10,15-05-2025 13:01:38,,iPhone,MOBILE_TABLET,Apple iOS,1.3,6,15-05-2025 13:04,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.08497907900856216,0.008497907900856217,False,True
04-56-E5-32-04-74,172.24.17.15,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,,00:06:ae:60:57:db,,5G_R&D,-36,1.71,17.73,5GHz,124,802.11axa,01:56:56,14-05-2025 16:08:30,,rishabh,Laptop_PC,Linux Ubuntu 20.04,1.3,59,14-05-2025 18:05,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.08470562445438679,0.008470562445438678,False,True
CC-15-31-60-4F-91,192.168.171.2,2405:200:902:600:4d37:c859:442d:8584,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-44,0.15,0.28,5GHz,36,802.11axa,00:00:12,15-05-2025 13:09:17,,mi,Laptop_PC,Windows 10,1.3,52,15-05-2025 13:09,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:26,0.08449212424097718,0.008449212424097718,False,True
F2-26-74-BC-56-15,172.24.23.67,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-88,0.0,0.0,5GHz,112,802.11axa,00:12:44,14-05-2025 16:41:37,,vivo-1951,MOBILE_TABLET,Generic Android,1.3,6,14-05-2025 16:54,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.08442045017984912,0.008442045017984913,False,True
F2-26-74-BC-56-15,172.24.23.67,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-82,0.0,0.0,5GHz,124,802.11axa,00:00:20,15-05-2025 14:36:55,,vivo-1951,MOBILE_TABLET,Generic Android,1.3,13,15-05-2025 14:37,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.08387965634410244,0.008387965634410244,False,True
7C-21-4A-FB-2F-D9,192.168.171.19,2405:200:902:600:bce9:1608:6c90:33ea,BLR-WIFILAB,ban,,HFCL-cb:00:33,,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,00:06:ae:cb:00:33,,wifilab,-36,0.87,53.29,2.4GHz,8,802.11axg,00:40:46,15-05-2025 10:12:22,,anusha,Laptop_PC,Linux Ubuntu 20.04,6.3,59,15-05-2025 12:48,ban,BLR-WIFILAB,BLR-WIFILAB,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:CB:00:16,0.08377531178531994,0.008377531178531994,False,True
9A-E3-8E-5E-E2-A2,172.24.23.24,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-87,0.26,0.75,5GHz,124,802.11axa,00:50:54,15-05-2025 10:10:04,,Realme-GT-Master-Edition,MOBILE_TABLET,Generic Android,1.3,8,15-05-2025 11:01,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.08365698089969953,0.008365698089969953,False,True
D2-D4-D9-40-F2-20,172.24.19.107,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-88,0.0,0.0,5GHz,112,802.11axa,00:11:24,14-05-2025 20:47:58,,OPPO-F19,MOBILE_TABLET,Generic Android,1.3,6,14-05-2025 20:59,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.08355197898556765,0.008355197898556765,False,True
1E-29-06-60-62-A0,172.24.21.126,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-84,0.0,0.0,5GHz,124,802.11axa,00:00:37,15-05-2025 11:16:36,,iPhone,MOBILE_TABLET,Apple iOS,1.3,11,15-05-2025 11:17,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.08351695234223822,0.008351695234223822,False,True
B6-EB-24-3D-DD-4B,192.168.171.17,,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-88,0.58,2.67,5GHz,36,802.11axa,00:23:53,14-05-2025 16:25:35,,UNKNOWN,MOBILE_TABLET,Generic Android,1.3,8,14-05-2025 16:49,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.08349516308121452,0.008349516308121451,False,True
50-84-92-7F-EE-69,172.24.16.201,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-86,0.0,0.0,5GHz,112,802.11axa,01:59:49,14-05-2025 16:09:32,,nilanjan,Laptop_PC,Linux Ubuntu 20.04,1.3,8,14-05-2025 18:09,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.08330321655044437,0.008330321655044437,False,True
12-18-95-A6-D3-FD,172.24.19.241,,5G_R&D,BLR,,Zone-D2,ZONE D2,172.24.22.103,fe80::206:aeff:fe60:57db,00:06:ae:60:57:db,,5G_R&D,-83,0.0,0.0,5GHz,124,802.11axa,00:00:39,15-05-2025 11:41:36,,iPhone,MOBILE_TABLET,Apple iOS,1.3,12,15-05-2025 11:42,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:57:CE,0.08289167596508817,0.008289167596508818,False,True
50-84-92-7F-EE-69,172.24.16.201,fd9b:56c9:413f::d414:1479:4622:2601,5G_R&D,BLR,,Zone_B1,,172.24.23.138,fd09:712b:32a2:0:206:aeff:fe60:f57,00:06:ae:60:0f:57,,5G_R&D,-88,1.13,0.86,5GHz,149,802.11axa,00:03:24,14-05-2025 18:10:45,,nilanjan,Laptop_PC,Linux Ubuntu 20.04,1.3,6,14-05-2025 18:14,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:0F:4A,0.08286779192338622,0.008286779192338624,False,True
5A-8F-84-E5-A5-38,172.24.19.115,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,fe80::206:aeff:fe60:7bb7,00:06:ae:60:7b:b7,,5G_R&D,-85,0.0,0.0,5GHz,124,802.11axa,00:01:02,15-05-2025 11:00:45,,iPhone,MOBILE_TABLET,Apple iOS,1.3,10,15-05-2025 11:01,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.0828383204241564,0.00828383204241564,False,True
42-4C-AE-61-FB-F3,172.24.22.48,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-88,0.0,0.0,5GHz,112,802.11axa,00:10:37,15-05-2025 10:28:46,,OPPO-A3x-5G,MOBILE_TABLET,Generic Android,1.3,6,15-05-2025 10:39,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.08268468218797653,0.008268468218797653,False,True
04-56-E5-5B-B6-8E,192.168.171.185,2405:200:902:600:4fc7:f6a4:8721:ae6c,Guest_BLR | TEST-A | TEST-A,D32,,PALC,,192.168.171.108,2405:200:902:600:206:aeff:fe6d:7b0d,00:06:ae:6d:7b:0d,,Guest_Network,-64,0.05,0.03,5GHz,36,802.11axa,00:00:01,15-05-2025 15:09:15,15-05-2025 15:09:16,atul,Laptop_PC,Linux Ubuntu 20.04,1.3,31,15-05-2025 15:09,6361,Guest_BLR | TEST-A, TEST-A, TEST-A ,Guest_BLR ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:6D:7B:00;00:06:AE:6D:7B:01,0.08259810472948448,0.008259810472948449,False,True
8A-9F-67-72-E5-3F,172.24.18.182,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-35,0.0,0.0,5GHz,112,802.11axa,02:13:54,15-05-2025 10:35:27,,OnePlus-Nord-CE-2,MOBILE_TABLET,Generic Android,1.3,59,15-05-2025 12:49,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,00:06:AE:84:F8:27,0.08247667533358471,0.008247667533358472,False,True
8A-9F-67-72-E5-3F,172.24.18.182,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-36,0.0,0.01,5GHz,112,802.11axa,02:03:54,15-05-2025 10:35:27,,OnePlus-Nord-CE-2,MOBILE_TABLET,Generic Android,1.3,58,15-05-2025 12:39,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,00:06:AE:84:F8:27,0.082123734374696,0.0082123734374696,False,True
AC-74-B1-DC-49-E8,172.24.18.236,,5G_R&D,BLR,,ion12xi_h2,,172.24.21.149,fe80::206:aeff:fe84:f833,00:06:ae:84:f8:33,,5G_R&D,-84,0.0,0.0,5GHz,112,802.11axa,07:46:50,14-05-2025 10:37:31,,BLR5GLAPHARISH,Laptop_PC,Windows 10,1.3,10,14-05-2025 18:24,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:84:F8:27,0.08148198759260883,0.008148198759260884,False,True
8E-A5-D3-AF-D5-B2,172.24.23.83,,5G_R&D,BLR,,Zone-A,Zone A,172.24.22.36,fe80::206:aeff:fe60:7bb7,00:06:ae:60:7b:b7,,5G_R&D,-87,0.85,11.79,5GHz,124,802.11axa,00:01:20,15-05-2025 14:00:27,,motorola-edge-50-pro,MOBILE_TABLET,Generic Android,1.3,8,15-05-2025 14:01,1111,5G_R&D,5G_R&D,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:06:AE:60:7B:AA,0.08147653451032744,0.008147653451032744,False,True
